Local: ,2025-06-12 00:00:00+02:00,tz_sec ,7200
Linux Epoch (ms):,1749679200000.0
PPG Timestamp,PPG,ADXL Timestamp,X,Y,Z
1749725888006.969,194319,1749725887988.094,259,63,100
1749725888026.813,194464,1749725888007.875,270,68,99
1749725888046.656,194611,1749725888027.75,259,68,96
1749725888066.469,194774,1749725888047.594,263,67,96
1749725888086.344,194937,1749725888067.406,268,68,96
1749725888106.156,195044,1749725888087.281,265,68,92
1749725888126.031,195018,1749725888107.062,264,51,96
1749725888145.844,194782,1749725888126.937,259,68,103
1749725888165.687,194412,1749725888146.781,268,67,99
1749725888185.531,193952,1749725888166.625,255,65,96
1749725888205.375,193468,1749725888186.438,270,65,94
1749725888225.188,193023,1749725888206.281,260,65,103
1749725888245.031,192684,1749725888226.094,265,64,103
1749725888264.875,192437,1749725888245.969,255,62,103
1749725888284.688,192269,1749725888265.781,270,67,96
1749725888304.563,192179,1749725888285.594,263,64,99
1749725888324.5,192112,1749725888305.469,268,63,96
1749725888344.219,192105,1749725888325.438,251,71,99
1749725888364.062,192091,1749725888345.125,271,65,96
1749725888383.938,192123,1749725888364.969,267,65,96
1749725888403.75,192165,1749725888384.844,259,64,100
1749725888423.594,192172,1749725888404.687,268,68,96
1749725888443.437,192153,1749725888424.5,258,63,96
1749725888463.281,192114,1749725888444.344,265,68,93
1749725888483.094,192047,1749725888464.188,267,64,96
1749725888502.938,191992,1749725888484.062,255,60,102
1749725888522.812,191931,1749725888503.875,259,67,87
1749725888542.656,191897,1749725888523.656,268,71,96
1749725888562.5,191878,1749725888543.563,259,71,92
1749725888582.344,191886,1749725888563.438,262,70,89
1749725888602.188,191926,1749725888583.281,263,67,91
1749725888622.031,191963,1749725888603.094,252,63,94
1749725888641.906,192034,1749725888622.937,260,64,100
1749725888661.75,192129,1749725888642.781,264,64,97
1749725888681.531,192229,1749725888662.688,265,65,96
1749725888701.406,192302,1749725888682.437,272,64,112
1749725888721.25,192406,1749725888702.312,268,65,102
1749725888741.094,192540,1749725888722.125,269,67,96
1749725888760.969,192626,1749725888742.031,270,63,96
1749725888780.781,192770,1749725888761.844,264,68,103
1749725888800.656,192908,1749725888781.719,255,63,113
