Biopac.acq
Graph Created on: 2025-06-12 11:39:41.009
Recording on: 2025-06-12 12:42:40.750
1 msec/sample
2 channels
PPG, X, PPGED-R
Volts
ECG, X, RSPEC-R
mV
min	CH1	CH9	
	546616 samples	546616 samples	
2.08602	2.27356	0.0938416	
2.08603	2.27264	0.0741577	
2.08605	2.27295	0.0567627	
2.08607	2.27356	0.0332642	
2.08608	2.27295	0.0218201	
2.0861	2.27325	0.0242615	
2.08612	2.27356	0.0349426	
2.08613	2.27264	0.0413513	
2.08615	2.27234	0.0419617	
2.08617	2.27325	0.0517273	
2.08618	2.27386	0.0605774	
2.0862	2.27325	0.0691223	
2.08622	2.27417	0.0712585	
2.08623	2.27356	0.0660706	
2.08625	2.27325	0.063324	
2.08627	2.27356	0.0732422	
2.08628	2.27264	0.0834656	
2.0863	2.27325	0.0912476	
2.08632	2.27295	0.103455	
2.08633	2.27325	0.115814	
2.08635	2.27356	0.110321	
2.08637	2.27325	0.0891113	
2.08638	2.27264	0.0585938	
2.0864	2.27295	0.0395203	
2.08642	2.27264	0.0401306	
2.08643	2.27264	0.0447083	
2.08645	2.27295	0.0582886	
2.08647	2.27234	0.0453186	
2.08648	2.27356	0.0445557	
2.0865	2.27325	0.0518799	
2.08652	2.27264	0.0253296	
2.08653	2.27264	0.00366211	
2.08655	2.27325	-0.00671387	
2.08657	2.27325	-0.0134277	
2.08658	2.27295	-0.00579834	
2.0866	2.27295	-0.0238037	
2.08662	2.27295	-0.0592041	
2.08663	2.27264	-0.107269	
2.08665	2.27325	-0.132141	
2.08667	2.27295	-0.149384	
2.08668	2.27264	-0.180511	
2.0867	2.27295	-0.195618	
2.08672	2.27264	-0.212555	
2.08673	2.27325	-0.238953	
2.08675	2.27295	-0.259705	
2.08677	2.27295	-0.272064	
2.08678	2.27356	-0.280762	
2.0868	2.27295	-0.2948	
2.08682	2.27264	-0.307159	
2.08683	2.27234	-0.31189	
2.08685	2.27295	-0.316467	
2.08687	2.27234	-0.317078	
2.08688	2.27203	-0.314178	
2.0869	2.27295	-0.3125	
2.08692	2.27234	-0.307007	
2.08693	2.27264	-0.309601	
2.08695	2.27234	-0.312958	
2.08697	2.27295	-0.321045	
2.08698	2.27295	-0.323029	
2.087	2.27234	-0.315552	
2.08702	2.27264	-0.300903	
2.08703	2.27234	-0.281219	
2.08705	2.27264	-0.258331	
2.08707	2.27234	-0.2388	
2.08708	2.27295	-0.228424	
2.0871	2.27234	-0.231171	
2.08712	2.27234	-0.232544	
2.08713	2.27264	-0.22644	
2.08715	2.27264	-0.205536	
2.08717	2.27203	-0.164795	
2.08718	2.27264	-0.123596	
2.0872	2.27203	-0.101471	
2.08722	2.27173	-0.0794983	
2.08723	2.27234	-0.052948	
2.08725	2.27173	-0.0230408	
2.08727	2.27295	0.0196838	
2.08728	2.27203	0.0578308	
2.0873	2.27203	0.0990295	
2.08732	2.27264	0.171814	
2.08733	2.27295	0.227814	
2.08735	2.27234	0.301208	
2.08737	2.27295	0.346375	
2.08738	2.27325	0.324402	
2.0874	2.27234	0.289459	
2.08742	2.27234	0.265198	
2.08743	2.27295	0.235138	
2.08745	2.27173	0.21347	
2.08747	2.27234	0.173798	
2.08748	2.27264	0.130157	
2.0875	2.27264	0.098877	
2.08752	2.27325	0.0872803	
2.08753	2.27203	0.105743	
2.08755	2.27173	0.110321	
2.08757	2.27234	0.0718689	
2.08758	2.27234	0.0250244	
2.0876	2.27203	-0.0161743	
2.08762	2.27173	-0.0444031	
2.08763	2.27173	-0.0662231	
2.08765	2.27295	-0.0848389	
2.08767	2.27203	-0.0897217	
2.08768	2.27203	-0.0900269	
2.0877	2.27203	-0.0915527	
2.08772	2.27234	-0.0920105	
2.08773	2.27203	-0.0878906	
2.08775	2.27234	-0.0947571	
2.08777	2.27264	-0.107269	
2.08778	2.27234	-0.115662	
2.0878	2.27295	-0.126953	
2.08782	2.27142	-0.141296	
2.08783	2.27234	-0.15152	
2.08785	2.26166	-0.15976	
2.08787	2.25677	-0.162506	
2.08788	2.25128	-0.161285	
2.0879	2.2464	-0.163116	
2.08792	2.24152	-0.174713	
2.08793	2.2348	-0.180511	
2.08795	2.22992	-0.180664	
2.08797	2.22412	-0.184479	
2.08798	2.21954	-0.188904	
2.088	2.21375	-0.191345	
2.08802	2.20917	-0.198975	
2.08803	2.20245	-0.201111	
2.08805	2.19727	-0.201263	
2.08807	2.19238	-0.205383	
2.08808	2.18567	-0.209351	
2.0881	2.18018	-0.209808	
2.08812	2.17346	-0.211029	
2.08813	2.16797	-0.210419	
2.08815	2.16095	-0.20874	
2.08817	2.15576	-0.200043	
2.08818	2.14874	-0.204773	
2.0882	2.14355	-0.225067	
2.08822	2.13776	-0.235443	
2.08823	2.13043	-0.238953	
2.08825	2.12311	-0.23941	
2.08827	2.11853	-0.235596	
2.08828	2.11243	-0.23468	
2.0883	2.10327	-0.240479	
2.08832	2.09534	-0.246124	
2.08833	2.08893	-0.247498	
2.08835	2.08221	-0.246582	
2.08837	2.0752	-0.250549	
2.08838	2.06818	-0.253601	
2.0884	2.06085	-0.255737	
2.08842	2.05505	-0.254822	
2.08843	2.04712	-0.257721	
2.08845	2.03827	-0.260162	
2.08847	2.03156	-0.261383	
2.08848	2.02454	-0.257416	
2.0885	2.01752	-0.254364	
2.08852	2.01019	-0.259399	
2.08853	2.00226	-0.265198	
2.08855	1.99432	-0.275574	
2.08857	1.987	-0.281067	
2.08858	1.97937	-0.279388	
2.0886	1.97144	-0.281677	
2.08862	1.96411	-0.287476	
2.08863	1.95526	-0.296326	
2.08865	1.94794	-0.299683	
2.08867	1.94	-0.302429	
2.08868	1.93359	-0.30304	
2.0887	1.92383	-0.303192	
2.08872	1.91528	-0.306854	
2.08873	1.90643	-0.310516	
2.08875	1.8988	-0.30426	
2.08877	1.89026	-0.299377	
2.08878	1.88202	-0.2948	
2.0888	1.87408	-0.293274	
2.08882	1.86615	-0.301056	
2.08883	1.8573	-0.307465	
2.08885	1.84967	-0.30014	
2.08887	1.84143	-0.293732	
2.08888	1.83258	-0.293274	
2.0889	1.82465	-0.2948	
2.08892	1.81549	-0.297089	
2.08893	1.80786	-0.292511	
2.08895	1.79962	-0.28717	
2.08897	1.79199	-0.283661	
2.08898	1.78314	-0.284882	
2.089	1.77399	-0.289154	
2.08902	1.76605	-0.288086	
2.08903	1.7569	-0.286407	
2.08905	1.74835	-0.283661	
2.08907	1.7392	-0.283661	
2.08908	1.73279	-0.281982	
2.0891	1.72211	-0.279694	
2.08912	1.71356	-0.276947	
2.08913	1.70502	-0.270081	
2.08915	1.69769	-0.262909	
2.08917	1.68976	-0.258942	
2.08918	1.68213	-0.258484	
2.0892	1.67389	-0.258789	
2.08922	1.6687	-0.25589	
2.08923	1.6629	-0.252686	
2.08925	1.65527	-0.24826	
2.08927	1.65039	-0.238647	
2.08928	1.64459	-0.235443	
2.0893	1.64124	-0.236053	
2.08932	1.63788	-0.236359	
2.08933	1.63452	-0.230865	
2.08935	1.6333	-0.224915	
2.08937	1.63086	-0.218811	
2.08938	1.62933	-0.21759	
2.0894	1.63025	-0.218964	
2.08942	1.63239	-0.226746	
2.08943	1.63391	-0.234222	
2.08945	1.63666	-0.228882	
2.08947	1.64093	-0.218811	
2.08948	1.64764	-0.217285	
2.0895	1.65436	-0.218506	
2.08952	1.66382	-0.209961	
2.08953	1.67358	-0.192261	
2.08955	1.68549	-0.179749	
2.08957	1.698	-0.184021	
2.08958	1.71265	-0.189209	
2.0896	1.72974	-0.187225	
2.08962	1.74866	-0.179291	
2.08963	1.76819	-0.178223	
2.08965	1.79016	-0.176544	
2.08967	1.81305	-0.173187	
2.08968	1.83868	-0.171509	
2.0897	1.86432	-0.161591	
2.08972	1.89087	-0.148621	
2.08973	1.92017	-0.138702	
2.08975	1.95129	-0.122528	
2.08977	1.98303	-0.11734	
2.08978	2.01721	-0.119324	
2.0898	2.05261	-0.117493	
2.08982	2.08771	-0.113525	
2.08983	2.12433	-0.114136	
2.08985	2.1637	-0.118103	
2.08987	2.20215	-0.115967	
2.08988	2.24274	-0.102539	
2.0899	2.27112	-0.0863647	
2.08992	2.27081	-0.0735474	
2.08993	2.27142	-0.0590515	
2.08995	2.27112	-0.0457764	
2.08997	2.27142	-0.0411987	
2.08998	2.27112	-0.0390625	
2.09	2.27112	-0.0283813	
2.09002	2.27112	-0.0177002	
2.09003	2.27081	-0.0102234	
2.09005	2.27112	-0.00152588	
2.09007	2.27081	0.0158691	
2.09008	2.27051	0.0392151	
2.0901	2.27051	0.0520325	
2.09012	2.27081	0.0622559	
2.09013	2.27081	0.0669861	
2.09015	2.27051	0.0621033	
2.09017	2.27081	0.0672913	
2.09018	2.27112	0.0836182	
2.0902	2.27051	0.10437	
2.09022	2.27112	0.110321	
2.09023	2.27112	0.113831	
2.09025	2.27081	0.132294	
2.09027	2.27112	0.160217	
2.09028	2.27112	0.181122	
2.0903	2.27051	0.184631	
2.09032	2.2699	0.189362	
2.09033	2.27142	0.202942	
2.09035	2.27081	0.216064	
2.09037	2.27081	0.225067	
2.09038	2.27081	0.239563	
2.0904	2.27051	0.260468	
2.09042	2.27081	0.281982	
2.09043	2.27112	0.304718	
2.09045	2.27051	0.342865	
2.09047	2.27081	0.424347	
2.09048	2.27081	0.536346	
2.0905	2.27051	0.585022	
2.09052	2.27081	0.571747	
2.09053	2.2702	0.509033	
2.09055	2.2702	0.435791	
2.09057	2.27051	0.392151	
2.09058	2.26929	0.373077	
2.0906	2.2699	0.353699	
2.09062	2.27081	0.344391	
2.09063	2.2702	0.342255	
2.09065	2.27051	0.369415	
2.09067	2.26959	0.389404	
2.09068	2.27051	0.367737	
2.0907	2.2699	0.335846	
2.09072	2.27081	0.317993	
2.09073	2.2702	0.302124	
2.09075	2.2699	0.285034	
2.09077	2.2702	0.268555	
2.09078	2.27081	0.252228	
2.0908	2.27051	0.233765	
2.09082	2.27051	0.22049	
2.09083	2.27142	0.214539	
2.09085	2.2699	0.211639	
2.09087	2.2702	0.198669	
2.09088	2.2702	0.174408	
2.0909	2.27051	0.157471	
2.09092	2.27051	0.148468	
2.09093	2.27051	0.144653	
2.09095	2.2702	0.137024	
2.09097	2.2702	0.127869	
2.09098	2.2702	0.121918	
2.091	2.2699	0.121155	
2.09102	2.2699	0.116882	
2.09103	2.2702	0.10376	
2.09105	2.27112	0.0891113	
2.09107	2.26959	0.0784302	
2.09108	2.26959	0.068512	
2.0911	2.2699	0.0578308	
2.09112	2.2699	0.0514221	
2.09113	2.27051	0.0505066	
2.09115	2.2699	0.0498962	
2.09117	2.27051	0.0363159	
2.09118	2.27051	0.0193787	
2.0912	2.2699	-0.00152588	
2.09122	2.27051	-0.0224304	
2.09123	2.2702	-0.0193787	
2.09125	2.26929	-0.0183105	
2.09127	2.2702	-0.0300598	
2.09128	2.27081	-0.0469971	
2.0913	2.2699	-0.0643921	
2.09132	2.26959	-0.0732422	
2.09133	2.2702	-0.088501	
2.09135	2.2699	-0.104218	
2.09137	2.26959	-0.12085	
2.09138	2.26959	-0.137482	
2.0914	2.2699	-0.150299	
2.09142	2.26959	-0.159149	
2.09143	2.26959	-0.161743	
2.09145	2.2699	-0.157928	
2.09147	2.26959	-0.157623	
2.09148	2.26959	-0.160675	
2.0915	2.2699	-0.15686	
2.09152	2.2699	-0.148621	
2.09153	2.2702	-0.137939	
2.09155	2.26959	-0.131073	
2.09157	2.2699	-0.119019	
2.09158	2.2699	-0.103607	
2.0916	2.26959	-0.0784302	
2.09162	2.26959	-0.0456238	
2.09163	2.2699	-0.0038147	
2.09165	2.26929	0.062561	
2.09167	2.26959	0.171509	
2.09168	2.26959	0.333405	
2.0917	2.26929	0.424805	
2.09172	2.26959	0.285492	
2.09173	2.26929	0.00350952	
2.09175	2.26959	-0.201111	
2.09177	2.27051	-0.238495	
2.09178	2.26929	-0.170288	
2.0918	2.2699	-0.0842285	
2.09182	2.26929	-0.0296021	
2.09183	2.2699	-0.0247192	
2.09185	2.26929	-0.0508118	
2.09187	2.26959	-0.0672913	
2.09188	2.26929	-0.0434875	
2.0919	2.26959	-0.000305176	
2.09192	2.26959	0.0469971	
2.09193	2.26929	0.0785828	
2.09195	2.2699	0.0917053	
2.09197	2.2699	0.0968933	
2.09198	2.2699	0.0965881	
2.092	2.26898	0.0917053	
2.09202	2.26929	0.0813293	
2.09203	2.26898	0.0532532	
2.09205	2.26929	0.00762939	
2.09207	2.26898	-0.0436401	
2.09208	2.26929	-0.0921631	
2.0921	2.26898	-0.140991	
2.09212	2.26898	-0.16922	
2.09213	2.26929	-0.174561	
2.09215	2.26929	-0.168457	
2.09217	2.26929	-0.153961	
2.09218	2.26929	-0.142822	
2.0922	2.26898	-0.140228	
2.09222	2.26898	-0.138092	
2.09223	2.26898	-0.130463	
2.09225	2.26959	-0.13504	
2.09227	2.26929	-0.12558	
2.09228	2.26959	-0.0933838	
2.0923	2.26959	-0.0480652	
2.09232	2.26898	0.0213623	
2.09233	2.26959	0.102539	
2.09235	2.2702	0.149078	
2.09237	2.26929	0.127106	
2.09238	2.26898	0.0764465	
2.0924	2.26929	0.0390625	
2.09242	2.26868	0.0354004	
2.09243	2.26929	0.0218201	
2.09245	2.26898	-0.0132751	
2.09247	2.26929	-0.0450134	
2.09248	2.26929	-0.0700378	
2.0925	2.26929	-0.0822449	
2.09252	2.26929	-0.0698853	
2.09253	2.26868	-0.040741	
2.09255	2.26868	-0.0239563	
2.09257	2.26898	-0.0198364	
2.09258	2.26868	-0.018158	
2.0926	2.26898	-0.0230408	
2.09262	2.26868	-0.0209045	
2.09263	2.26929	-0.0109863	
2.09265	2.26898	-0.00213623	
2.09267	2.26959	0.0138855	
2.09268	2.26868	0.0341797	
2.0927	2.26929	0.0546265	
2.09272	2.26898	0.0761414	
2.09273	2.26929	0.107117	
2.09275	2.26868	0.138397	
2.09277	2.26898	0.134888	
2.09278	2.26868	0.0871277	
2.0928	2.26868	0.0210571	
2.09282	2.26837	-0.0291443	
2.09283	2.26868	-0.0753784	
2.09285	2.26929	-0.116119	
2.09287	2.26868	-0.136414	
2.09288	2.26868	-0.142059	
2.0929	2.26868	-0.132599	
2.09292	2.26929	-0.113068	
2.09293	2.26868	-0.0863647	
2.09295	2.26929	-0.0309753	
2.09297	2.26898	0.0187683	
2.09298	2.26898	0.0776672	
2.093	2.26898	0.154877	
2.09302	2.26898	0.171204	
2.09303	2.26837	0.142517	
2.09305	2.26837	0.124817	
2.09307	2.26929	0.151367	
2.09308	2.26929	0.179138	
2.0931	2.26929	0.187836	
2.09312	2.26868	0.183258	
2.09313	2.26837	0.171661	
2.09315	2.26868	0.189056	
2.09317	2.26868	0.256348	
2.09318	2.26868	0.279846	
2.0932	2.26898	0.26535	
2.09322	2.26837	0.289154	
2.09323	2.26837	0.28595	
2.09325	2.26898	0.231934	
2.09327	2.26898	0.2005	
2.09328	2.26807	0.194092	
2.0933	2.26929	0.193939	
2.09332	2.26868	0.176086	
2.09333	2.26837	0.207977	
2.09335	2.26837	0.324249	
2.09337	2.26807	0.351105	
2.09338	2.26868	0.286255	
2.0934	2.26837	0.259094	
2.09342	2.26837	0.293274	
2.09343	2.26898	0.198364	
2.09345	2.26868	-0.0112915	
2.09347	2.26837	-0.180054	
2.09348	2.26868	-0.270081	
2.0935	2.26868	-0.299835	
2.09352	2.26929	-0.301361	
2.09353	2.26868	-0.296936	
2.09355	2.26868	-0.295715	
2.09357	2.26898	-0.294037	
2.09358	2.26868	-0.289764	
2.0936	2.26868	-0.287933	
2.09362	2.26837	-0.280304	
2.09363	2.26898	-0.272064	
2.09365	2.26868	-0.258026	
2.09367	2.26837	-0.253296	
2.09368	2.26868	-0.255432	
2.0937	2.26868	-0.258636	
2.09372	2.26837	-0.259247	
2.09373	2.26837	-0.26123	
2.09375	2.26868	-0.26474	
2.09377	2.26837	-0.270233	
2.09378	2.26837	-0.272217	
2.0938	2.26807	-0.263672	
2.09382	2.26807	-0.243683	
2.09383	2.26807	-0.232544	
2.09385	2.26807	-0.22995	
2.09387	2.26898	-0.226288	
2.09388	2.26807	-0.223236	
2.0939	2.26837	-0.216827	
2.09392	2.26868	-0.216522	
2.09393	2.26837	-0.215607	
2.09395	2.26746	-0.214386	
2.09397	2.26807	-0.213165	
2.09398	2.26776	-0.20874	
2.094	2.26837	-0.206299	
2.09402	2.26868	-0.206146	
2.09403	2.26776	-0.205536	
2.09405	2.26837	-0.204773	
2.09407	2.26807	-0.199738	
2.09408	2.26837	-0.196075	
2.0941	2.26868	-0.201416	
2.09412	2.26837	-0.205078	
2.09413	2.26776	-0.209198	
2.09415	2.26776	-0.216064	
2.09417	2.26868	-0.222473	
2.09418	2.26837	-0.226898	
2.0942	2.26807	-0.232849	
2.09422	2.26807	-0.243073	
2.09423	2.26776	-0.249939	
2.09425	2.26776	-0.251465	
2.09427	2.26776	-0.250092	
2.09428	2.26807	-0.241241	
2.0943	2.26807	-0.231018	
2.09432	2.26807	-0.231171	
2.09433	2.26807	-0.233612	
2.09435	2.26746	-0.22644	
2.09437	2.26776	-0.217133	
2.09438	2.26746	-0.209045	
2.0944	2.26837	-0.20813	
2.09442	2.26807	-0.200653	
2.09443	2.26807	-0.191498	
2.09445	2.26807	-0.182037	
2.09447	2.26807	-0.171356	
2.09448	2.26837	-0.160828	
2.0945	2.26776	-0.160217	
2.09452	2.26746	-0.167084	
2.09453	2.26776	-0.173035	
2.09455	2.26776	-0.16983	
2.09457	2.26746	-0.159302	
2.09458	2.26807	-0.151215	
2.0946	2.26746	-0.138245	
2.09462	2.26776	-0.118408	
2.09463	2.26746	-0.0868225	
2.09465	2.26746	-0.0721741	
2.09467	2.26776	-0.0596619	
2.09468	2.26715	-0.045929	
2.0947	2.26776	-0.0320435	
2.09472	2.26746	-0.0180054	
2.09473	2.26807	-0.00244141	
2.09475	2.26746	0.00656128	
2.09477	2.26837	0.0299072	
2.09478	2.26807	0.0761414	
2.0948	2.26746	0.0909424	
2.09482	2.26807	0.0921631	
2.09483	2.26746	0.115967	
2.09485	2.26776	0.155334	
2.09487	2.26746	0.198822	
2.09488	2.26776	0.250397	
2.0949	2.26746	0.290985	
2.09492	2.26776	0.331421	
2.09493	2.26746	0.370789	
2.09495	2.26776	0.410767	
2.09497	2.26715	0.446472	
2.09498	2.26776	0.467529	
2.095	2.26746	0.493774	
2.09502	2.26746	0.489655	
2.09503	2.26776	0.440063	
2.09505	2.26807	0.38681	
2.09507	2.26807	0.360413	
2.09508	2.26776	0.345764	
2.0951	2.26776	0.325928	
2.09512	2.26776	0.297699	
2.09513	2.26715	0.264435	
2.09515	2.26776	0.22995	
2.09517	2.26746	0.204163	
2.09518	2.26685	0.190582	
2.0952	2.26746	0.190887	
2.09522	2.26776	0.199127	
2.09523	2.26685	0.212708	
2.09525	2.26746	0.218353	
2.09527	2.26715	0.195618	
2.09528	2.26715	0.162048	
2.0953	2.26715	0.140381	
2.09532	2.26776	0.142822	
2.09533	2.26776	0.155945	
2.09535	2.26807	0.152283	
2.09537	2.26715	0.132294	
2.09538	2.26715	0.0990295	
2.0954	2.26685	0.0541687	
2.09542	2.26746	0.0205994	
2.09543	2.26715	-0.00228882	
2.09545	2.26715	-0.0149536	
2.09547	2.26715	-0.0357056	
2.09548	2.26715	-0.0605774	
2.0955	2.26715	-0.0810242	
2.09552	2.26746	-0.0997925	
2.09553	2.26685	-0.119324	
2.09555	2.26715	-0.140076	
2.09557	2.26715	-0.167542	
2.09558	2.26715	-0.196686	
2.0956	2.26685	-0.223999	
2.09562	2.26685	-0.245056	
2.09563	2.26685	-0.258179	
2.09565	2.26746	-0.258789	
2.09567	2.26746	-0.258789	
2.09568	2.26776	-0.258942	
2.0957	2.26685	-0.258636	
2.09572	2.26715	-0.258942	
2.09573	2.26685	-0.258636	
2.09575	2.26776	-0.258942	
2.09577	2.26685	-0.259094	
2.09578	2.26776	-0.258942	
2.0958	2.26685	-0.259094	
2.09582	2.26685	-0.258789	
2.09583	2.26654	-0.259094	
2.09585	2.26746	-0.258636	
2.09587	2.26715	-0.258789	
2.09588	2.26685	-0.258789	
2.0959	2.26654	-0.259094	
2.09592	2.26715	-0.258942	
2.09593	2.26685	-0.258789	
2.09595	2.26715	-0.259094	
2.09597	2.26685	-0.259247	
2.09598	2.26685	-0.259247	
2.096	2.26776	-0.258636	
2.09602	2.26685	-0.258942	
2.09603	2.26715	-0.258942	
2.09605	2.26715	-0.258942	
2.09607	2.26685	-0.258942	
2.09608	2.26776	-0.258789	
2.0961	2.26715	-0.258636	
2.09612	2.26715	-0.258942	
2.09613	2.26654	-0.225067	
2.09615	2.26654	0.381775	
2.09617	2.26654	0.501404	
2.09618	2.26746	0.563965	
2.0962	2.26685	0.637817	
2.09622	2.26746	0.722046	
2.09623	2.26685	0.787048	
2.09625	2.26685	0.828094	
2.09627	2.26746	0.851288	
2.09628	2.26654	0.862732	
2.0963	2.26746	0.877686	
2.09632	2.26715	0.889282	
2.09633	2.26685	0.895538	
2.09635	2.26685	0.914001	
2.09637	2.26654	0.920868	
2.09638	2.26654	0.906219	
2.0964	2.26776	0.882111	
2.09642	2.26654	0.856781	
2.09643	2.26685	0.829773	
2.09645	2.26685	0.795898	
2.09647	2.26715	0.765533	
2.09648	2.26746	0.732574	
2.0965	2.26685	0.682526	
2.09652	2.26654	0.624237	
2.09653	2.26715	0.572052	
2.09655	2.26624	0.503387	
2.09657	2.26776	0.411682	
2.09658	2.26654	0.323334	
2.0966	2.26685	0.251923	
2.09662	2.26685	0.196838	
2.09663	2.26715	0.161285	
2.09665	2.26654	0.13382	
2.09667	2.26654	0.104675	
2.09668	2.26685	0.0727844	
2.0967	2.26685	0.0416565	
2.09672	2.26746	0.00762939	
2.09673	2.26776	-0.0170898	
2.09675	2.26624	-0.0366211	
2.09677	2.26685	-0.0559998	
2.09678	2.26624	-0.0776672	
2.0968	2.26654	-0.0921631	
2.09682	2.26654	-0.106964	
2.09683	2.26654	-0.111694	
2.09685	2.26654	-0.116882	
2.09687	2.26715	-0.130768	
2.09688	2.26563	-0.141602	
2.0969	2.26654	-0.144501	
2.09692	2.26685	-0.136108	
2.09693	2.26654	-0.127106	
2.09695	2.26685	-0.116425	
2.09697	2.26685	-0.10498	
2.09698	2.26654	-0.0961304	
2.097	2.26654	-0.0869751	
2.09702	2.26685	-0.0770569	
2.09703	2.26654	-0.0634766	
2.09705	2.26685	-0.0506592	
2.09707	2.26654	-0.0434875	
2.09708	2.26654	-0.0416565	
2.0971	2.26624	-0.03479	
2.09712	2.26654	-0.0279236	
2.09713	2.26624	-0.0227356	
2.09715	2.26654	-0.0228882	
2.09717	2.26715	-0.0288391	
2.09718	2.26685	-0.0234985	
2.0972	2.26685	-0.0134277	
2.09722	2.26654	0.0012207	
2.09723	2.26624	0.0117493	
2.09725	2.26563	0.0198364	
2.09727	2.26654	0.0302124	
2.09728	2.25281	0.0497437	
2.0973	2.22351	0.0660706	
2.09732	2.20459	0.071106	
2.09733	2.18933	0.0906372	
2.09735	2.17194	0.104065	
2.09737	2.15485	0.103912	
2.09738	2.13776	0.101166	
2.0974	2.12006	0.100555	
2.09742	2.10327	0.103607	
2.09743	2.0871	0.106049	
2.09745	2.07031	0.108032	
2.09747	2.05414	0.113831	
2.09748	2.03766	0.125275	
2.0975	2.01996	0.132141	
2.09752	2.00378	0.138702	
2.09753	1.98608	0.144043	
2.09755	1.97052	0.153809	
2.09757	1.95526	0.163269	
2.09758	1.93726	0.175934	
2.0976	1.92261	0.188446	
2.09762	1.90582	0.203552	
2.09763	1.88995	0.225372	
2.09765	1.87408	0.247955	
2.09767	1.85791	0.274048	
2.09768	1.84235	0.29068	
2.0977	1.82617	0.298157	
2.09772	1.81091	0.303802	
2.09773	1.79749	0.305786	
2.09775	1.7804	0.318298	
2.09777	1.76453	0.322113	
2.09778	1.75018	0.315704	
2.0978	1.73523	0.311584	
2.09782	1.72058	0.297394	
2.09783	1.70532	0.284119	
2.09785	1.69128	0.279236	
2.09787	1.67694	0.248108	
2.09788	1.66077	0.21286	
2.0979	1.64612	0.186768	
2.09792	1.63147	0.171204	
2.09793	1.61804	0.159302	
2.09795	1.60339	0.152435	
2.09797	1.58813	0.151825	
2.09798	1.57379	0.14801	
2.098	1.55914	0.14328	
2.09802	1.54449	0.138702	
2.09803	1.52954	0.137787	
2.09805	1.51489	0.139618	
2.09807	1.49994	0.14801	
2.09808	1.4856	0.196075	
2.0981	1.474	0.231171	
2.09812	1.45874	0.218964	
2.09813	1.4444	0.193939	
2.09815	1.43097	0.178223	
2.09817	1.41632	0.183716	
2.09818	1.40289	0.195618	
2.0982	1.38916	0.203094	
2.09822	1.37543	0.228729	
2.09823	1.36078	0.267181	
2.09825	1.34613	0.276489	
2.09827	1.33331	0.269775	
2.09828	1.31836	0.24826	
2.0983	1.30402	0.231476	
2.09832	1.29028	0.232239	
2.09833	1.27563	0.233612	
2.09835	1.26007	0.296021	
2.09837	1.24542	0.337372	
2.09838	1.2326	0.322113	
2.0984	1.21796	0.282745	
2.09842	1.2027	0.246887	
2.09843	1.18958	0.215302	
2.09845	1.17523	0.18692	
2.09847	1.16058	0.213013	
2.09848	1.14563	0.315552	
2.0985	1.13342	0.418549	
2.09852	1.11847	0.517883	
2.09853	1.10596	0.51239	
2.09855	1.09192	0.388641	
2.09857	1.07697	0.264435	
2.09858	1.06476	0.189209	
2.0986	1.0495	0.153198	
2.09862	1.03699	0.140991	
2.09863	1.02234	0.136108	
2.09865	1.00891	0.134277	
2.09867	0.995178	0.132599	
2.09868	0.981445	0.123596	
2.0987	0.966187	0.108032	
2.09872	0.953979	0.117035	
2.09873	0.939636	0.118256	
2.09875	0.926514	0.0944519	
2.09877	0.914307	0.0631714	
2.09878	0.900269	0.0401306	
2.0988	0.887146	0.0421143	
2.09882	0.874939	0.0663757	
2.09883	0.861511	0.0991821	
2.09885	0.848694	0.107727	
2.09887	0.834351	0.107422	
2.09888	0.821838	0.127106	
2.0989	0.809937	0.148163	
2.09892	0.796814	0.210266	
2.09893	0.782776	0.211945	
2.09895	0.770569	0.181732	
2.09897	0.758667	0.198517	
2.09898	0.74585	0.197449	
2.099	0.733643	0.23819	
2.09902	0.72052	0.357056	
2.09903	0.708313	0.49469	
2.09905	0.696716	0.501862	
2.09907	0.683594	0.271301	
2.09908	0.672302	-0.0213623	
2.0991	0.660095	-0.181885	
2.09912	0.649109	-0.219879	
2.09913	0.637207	-0.189056	
2.09915	0.625	-0.162811	
2.09917	0.613098	-0.178375	
2.09918	0.600281	-0.202179	
2.0992	0.588989	-0.218811	
2.09922	0.576782	-0.224457	
2.09923	0.566101	-0.220642	
2.09925	0.55542	-0.219269	
2.09927	0.542603	-0.223846	
2.09928	0.531921	-0.218658	
2.0993	0.519714	-0.207367	
2.09932	0.508728	-0.196838	
2.09933	0.498047	-0.172577	
2.09935	0.488281	-0.147552	
2.09937	0.475464	-0.139465	
2.09938	0.465698	-0.146179	
2.0994	0.456543	-0.142975	
2.09942	0.445251	-0.137482	
2.09943	0.43457	-0.138092	
2.09945	0.426331	-0.133514	
2.09947	0.414734	-0.108795	
2.09948	0.406799	-0.0708008	
2.0995	0.397034	-0.0349426	
2.09952	0.387573	-0.0161743	
2.09953	0.377502	0.00457764	
2.09955	0.368958	0.00579834	
2.09957	0.361328	0.0195313	
2.09958	0.353394	0.0587463	
2.0996	0.343628	0.119629	
2.09962	0.335693	0.149384	
2.09963	0.327759	0.139771	
2.09965	0.320435	0.131378	
2.09967	0.312805	0.124969	
2.09968	0.304565	0.132141	
2.0997	0.299072	0.093689	
2.09972	0.292358	0.0427246	
2.09973	0.287476	0.00320435	
2.09975	0.280762	-0.00991821	
2.09977	0.276184	0.00137329	
2.09978	0.26947	0.0186157	
