Local: ,2025-05-08 00:00:00+02:00,tz_sec ,7200
Linux Epoch (ms):,1746655200000.0
PPG Timestamp,PPG,ADXL Timestamp,X,Y,Z
1746694292468.188,185429,1746694292449.219,-24,17,-135
1746694292488.063,185546,1746694292469.094,-12,10,-133
1746694292507.937,185683,1746694292488.969,-16,14,-132
1746694292527.812,185830,1746694292508.844,-20,11,-137
1746694292547.688,185927,1746694292528.719,-23,41,-137
1746694292567.563,186027,1746694292548.563,-25,17,-130
1746694292587.437,186125,1746694292568.406,-16,14,-136
1746694292607.25,186201,1746694292588.312,-16,7,-132
1746694292627.125,186213,1746694292608.125,-16,11,-144
1746694292646.969,186178,1746694292628.0,-24,15,-125
1746694292666.812,186078,1746694292647.875,-15,16,-137
1746694292686.687,185880,1746694292667.75,-15,14,-142
1746694292706.625,185656,1746694292687.594,-23,12,-137
1746694292726.406,185465,1746694292707.531,-18,12,-137
1746694292746.281,185351,1746694292727.281,-20,22,-136
1746694292766.125,185317,1746694292747.187,-23,14,-137
1746694292786.0,185322,1746694292766.969,-16,17,-132
1746694292805.875,185366,1746694292786.906,-25,20,-130
1746694292825.7192,185414,1746694292806.75,-14,15,-141
1746694292845.594,185485,1746694292826.625,-16,16,-135
1746694292865.469,185501,1746694292846.5,-32,15,-130
1746694292885.313,185519,1746694292866.313,-8,19,-135
1746694292905.188,185532,1746694292886.219,-25,16,-139
1746694292925.031,185536,1746694292906.125,-27,14,-131
1746694292944.906,185478,1746694292925.906,-25,24,-139
1746694292964.781,185417,1746694292945.813,-26,12,-137
1746694292984.625,185337,1746694292965.656,-25,16,-133
1746694293004.5,185258,1746694292985.531,-16,14,-128
1746694293024.375,185167,1746694293005.406,-18,19,-141
1746694293044.25,185119,1746694293025.281,-25,15,-129
1746694293064.094,185106,1746694293045.156,-20,15,-137
1746694293083.9692,185122,1746694293065.0,-20,12,-135
1746694293103.844,185117,1746694293084.875,-25,12,-137
1746694293123.688,185189,1746694293104.75,-15,12,-127
1746694293143.594,185228,1746694293124.625,-18,15,-137
1746694293163.469,185312,1746694293144.5,-18,12,-135
1746694293183.312,185350,1746694293164.344,-14,19,-144
1746694293203.219,185399,1746694293184.219,-13,12,-137
1746694293223.031,185456,1746694293204.125,-13,12,-137
1746694293242.906,185516,1746694293223.937,-28,12,-131
1746694293262.812,185569,1746694293243.812,-18,14,-129
1746694293282.656,185609,1746694293263.688,-23,15,-137
1746694293302.625,185693,1746694293283.594,-25,16,-137
1746694293322.406,185734,1746694293303.5,-30,13,-143
1746694293342.281,185788,1746694293323.281,-17,27,-143
1746694293362.094,185813,1746694293343.156,-19,17,-141
1746694293381.969,185842,1746694293363.0,-20,15,-135
1746694293401.875,185881,1746694293382.875,-26,15,-129
1746694293421.719,185984,1746694293402.75,-16,12,-141
1746694293441.562,186059,1746694293422.594,-14,12,-136
1746694293461.438,186118,1746694293442.594,-16,15,-141
1746694293481.313,186189,1746694293462.344,-24,16,-141
1746694293501.156,186266,1746694293482.187,-26,12,-141
1746694293521.031,186330,1746694293502.094,-20,14,-132
1746694293540.969,186400,1746694293521.969,-25,12,-137
1746694293560.781,186501,1746694293541.844,-26,19,-137
1746694293580.656,186629,1746694293561.656,-14,12,-137
1746694293600.5,186703,1746694293581.531,-24,12,-144
1746694293620.375,186847,1746694293601.406,-25,12,-138
1746694293640.25,186971,1746694293621.281,-28,14,-132
1746694293660.125,187121,1746694293641.125,-23,18,-137
1746694293679.9368,187248,1746694293661.0,-33,27,-137
1746694293699.844,187377,1746694293680.875,-16,16,-135
1746694293719.812,187509,1746694293700.7192,-18,12,-133
1746694293739.562,187590,1746694293720.594,-33,7,-108
1746694293759.437,187706,1746694293740.437,-20,16,-135
1746694293779.281,187816,1746694293760.344,-25,15,-133
1746694293799.156,187932,1746694293780.188,-25,14,-141
1746694293819.0,188022,1746694293800.031,-16,12,-141
1746694293838.906,188130,1746694293819.906,-26,11,-137
1746694293858.719,188258,1746694293839.813,-17,12,-133
1746694293878.625,188338,1746694293859.594,-16,19,-137
1746694293898.438,188418,1746694293879.5,-23,15,-135
1746694293918.344,188534,1746694293899.375,-31,19,-127
1746694293938.188,188607,1746694293919.25,-16,17,-135
1746694293958.063,188688,1746694293939.094,-25,19,-136
1746694293977.906,188723,1746694293958.937,-24,8,-141
1746694293997.781,188618,1746694293978.844,-28,17,-137
1746694294017.656,188485,1746694293998.688,-29,19,-143
1746694294037.531,188267,1746694294018.531,-27,15,-141
1746694294057.5,188122,1746694294038.406,-28,17,-141
1746694294077.25,188013,1746694294058.281,-26,16,-137
1746694294097.125,187990,1746694294078.125,-25,16,-137
1746694294116.969,188028,1746694294098.0,-4,12,-133
1746694294136.813,188102,1746694294117.844,-29,14,-128
1746694294156.687,188173,1746694294137.75,-20,15,-125
1746694294176.531,188246,1746694294157.594,-24,15,-142
1746694294196.438,188270,1746694294177.438,-25,15,-141
1746694294216.281,188300,1746694294197.313,-25,16,-137
1746694294236.125,188318,1746694294217.187,-18,17,-137
